"","Participant","Gender","Age","Lextale score","OrderofOccurrence","ItemType","item","AdjectiveFreq","NounFreq","LemNounFreq","CollFreq","LemCollFreq","LDscores","Length","ErrorRate","ReactionTime","Language"
"6270","TT37","F",23,63.75,2,"High_freq","bilimsel araştırma",5.08,5.29,5.45,3.72,3.72,7.04,17,1,0.703211069,"Turkish"
"6271","TT37","F",23,63.75,1,"High_freq","uzun dönem",5.84,5.21,6.03,3.99,4.42,7.58,9,1,0.75289607,"Turkish"
"6272","TT37","F",23,63.75,1,"High_freq","dış ticaret",5.52,5.25,5.44,4.59,4.75,9.83,10,1,0.686583042,"Turkish"
"6273","TT37","F",23,63.75,1,"High_freq","erken seçim",5.11,5.18,5.64,3.64,4.07,7.12,10,1,0.887266874,"Turkish"
"6274","TT37","F",23,63.75,1,"High_freq","orta sınıf",5.42,5.15,5.61,3.87,4.19,7.78,9,1,0.70362401,"Turkish"
"6275","TT37","F",23,63.75,2,"High_freq","kimyasal madde",4.76,5.16,5.75,3.56,4.07,7.01,13,1,0.80430007,"Turkish"
"6276","TT37","F",23,63.75,1,"High_freq","genel başkan",5.86,5.16,5.75,4.43,4.88,9.12,11,1,0.63639307,"Turkish"
"6277","TT37","F",23,63.75,2,"High_freq","yakın ilişki",5.58,5.17,5.94,3.84,4.3,7,11,1,0.686028004,"Turkish"
"6278","TT37","F",23,63.75,1,"High_freq","yabancı sermaye",5.48,5.24,5.42,4.25,4.42,8.75,14,1,1.086796999,"Turkish"
"6279","TT37","F",23,63.75,2,"High_freq","sosyal güvenlik",5.67,5.29,5.43,4.65,4.7,9.82,14,1,0.56885004,"Turkish"
"6280","TT37","F",23,63.75,1,"High_freq","geçen yıl",5.62,5.88,6.45,4.66,4.89,8.21,8,1,0.787465096,"Turkish"
"6281","TT37","F",23,63.75,2,"High_freq","kısa süre",5.62,5.65,5.89,4.81,5.09,9.41,8,1,0.83708787,"Turkish"
"6282","TT37","F",23,63.75,1,"High_freq","Küçük kız",5.85,5.54,5.74,4.25,4.52,7.7,8,1,0.819570065,"Turkish"
"6283","TT37","F",23,63.75,1,"High_freq","yoğun bakım",5.21,4.52,5.54,3.46,3.78,8.03,10,1,0.771001101,"Turkish"
"6284","TT37","F",23,63.75,2,"High_freq","olumlu yanıt",5.21,4.99,5.26,3.59,3.63,7.42,11,1,0.687045813,"Turkish"
"6285","TT37","F",23,63.75,2,"High_freq","ağır ceza",5.42,5.03,5.38,3.89,4.2,8.11,8,1,1.187083006,"Turkish"
"6286","TT37","F",23,63.75,2,"High_freq","serbest meslek",5.17,5.03,5.32,3.57,3.63,7.27,13,1,0.688374043,"Turkish"
"6287","TT37","F",23,63.75,2,"High_freq","yüksek faiz",5.79,5,5.2,3.73,4.03,7.16,10,1,0.703495026,"Turkish"
"6288","TT37","F",23,63.75,1,"High_freq","kırmızı şarap",5.15,4.59,4.81,3.36,3.53,7.66,12,1,0.70345521,"Turkish"
"6289","TT37","F",23,63.75,1,"Low_freq","güçlü kadın",5.33,5.79,6.17,3.16,3.56,3.6,10,1,0.970180988,"Turkish"
"6290","TT37","F",23,63.75,2,"Low_freq","küresel dünya",4.87,5.78,6.21,3.07,3.47,3.38,12,1,1.470171928,"Turkish"
"6291","TT37","F",23,63.75,2,"Low_freq","yalnız çocuk",5.46,5.67,6.23,3.49,3.71,3.57,11,1,0.951231956,"Turkish"
"6292","TT37","F",23,63.75,2,"Low_freq","çabuk karar",4.96,5.58,5.93,3.06,3.2,3.98,10,1,1.334295988,"Turkish"
"6293","TT37","F",23,63.75,1,"Low_freq","kötü durum",5.46,5.51,6.09,3.2,4.06,4.5,9,1,0.986012936,"Turkish"
"6294","TT37","F",23,63.75,2,"Low_freq","acı haber",5.16,5.34,5.72,2.85,3.3,3.98,8,1,0.767421007,"Turkish"
"6295","TT37","F",23,63.75,2,"Low_freq","siyasi hayat",5.45,5.35,6.03,2.75,3.83,3.52,11,1,0.600678205,"Turkish"
"6296","TT37","F",23,63.75,2,"Low_freq","görsel sanat",4.51,5.31,5.59,2.51,3.31,3.1,11,1,0.702898979,"Turkish"
"6297","TT37","F",23,63.75,2,"Low_freq","nitelikli işçi",4.53,5.25,5.51,2.69,2.81,3.87,13,1,0.869117975,"Turkish"
"6298","TT37","F",23,63.75,1,"Low_freq","sürekli görev",5.5,5.24,5.74,2.77,3.17,3.8,12,1,1.50426507,"Turkish"
"6299","TT37","F",23,63.75,1,"Low_freq","askeri destek",5.31,5.2,5.45,2.78,3.13,4.09,12,1,1.453130007,"Turkish"
"6300","TT37","F",23,63.75,2,"Low_freq","yanlış tercih",5.38,5.23,5.39,2.56,2.95,3.26,12,1,0.654106855,"Turkish"
"6301","TT37","F",23,63.75,2,"Low_freq","ulusal hukuk",5.35,5.21,5.5,2.89,3.35,4.4,11,1,1.38686204,"Turkish"
"6302","TT37","F",23,63.75,1,"Low_freq","belirli konu",5.23,5.33,6.32,2.74,3.64,3.61,11,1,0.654040098,"Turkish"
"6303","TT37","F",23,63.75,2,"Low_freq","farklı düşünce",5.79,5.19,5.6,3.04,3.6,4.5,13,1,0.820543051,"Turkish"
"6304","TT37","F",23,63.75,1,"Low_freq","kolay iletisim",5.4,5.2,5.34,2.75,2.85,3.94,13,1,2.053594112,"Turkish"
"6305","TT37","F",23,63.75,1,"Low_freq","ilgili öğrenci",5.92,5.1,5.71,2.88,3.84,3.97,13,1,0.971123934,"Turkish"
"6306","TT37","F",23,63.75,1,"Low_freq","fazla üretim",5.88,5.42,5.7,3.21,3.55,4.5,11,1,0.753766775,"Turkish"
"6307","TT37","F",23,63.75,2,"Low_freq","benzer ülke",5.33,5.42,6.24,2.69,3.69,3.17,10,1,1.120357037,"Turkish"
"6308","TT37","F",23,63.75,2,"Low_freq","tüm hafta",5.88,5.34,5.53,2.94,3.15,3.78,8,1,0.836673021,"Turkish"
"6309","TT37","F",23,63.75,2,"Low_freq","özel örnek",5.89,5.32,5.67,2.88,3.17,3.61,9,1,0.836359978,"Turkish"
"6310","TT37","F",23,63.75,2,"Low_freq","ana yemek",5.47,5.27,5.54,3.737987326,2.87,4.49,8,1,0.68680501,"Turkish"
"6311","TT37","F",23,63.75,1,"Low_freq","ortak sonuç",5.43,5.29,6.04,2.74,3.41,3.64,10,1,1.08355093,"Turkish"
"6312","TT37","F",23,63.75,2,"Baseline","kuzey adam",5.09,5.69,6.02,0,0,0,9,1,0.987115145,"Turkish"
"6313","TT37","F",23,63.75,2,"Baseline","ileri gün",5.41,6.03,6.39,0,3.28,0,7,1,1.087358952,"Turkish"
"6314","TT37","F",23,63.75,1,"Baseline","kara eğitim",5.22,5.7,5.9,0,0,0,10,1,1.520335197,"Turkish"
"6315","TT37","F",23,63.75,2,"Baseline","mümkün avrupa",5.56,5.57,5.57,0,2.88,0,12,1,1.184614897,"Turkish"
"6316","TT37","F",23,63.75,2,"Baseline","uygun savaş",5.64,5.36,5.71,0,0,0,10,1,1.204527855,"Turkish"
"6317","TT37","F",23,63.75,1,"Baseline","hoş yönetim",5.09,5.38,5.79,0,0,0,10,1,1.353559017,"Turkish"
"6318","TT37","F",23,63.75,2,"Baseline","ünlü dönem",5.21,5.21,6.03,0,3.55,0,9,1,1.003149986,"Turkish"
"6319","TT37","F",23,63.75,2,"Baseline","derin ticaret",5.23,5.25,5.44,0,0,0,12,1,0.752488136,"Turkish"
"6320","TT37","F",23,63.75,2,"Baseline","açık sınıf",5.65,5.15,5.61,0,0,0,9,1,0.953868151,"Turkish"
"6321","TT37","F",23,63.75,1,"Baseline","yaşlı madde",5.18,5.16,5.75,0,0,0,10,1,1.052755117,"Turkish"
"6322","TT37","F",23,63.75,2,"Baseline","önemli başkan",6.07,5.16,5.75,0,0,0,12,1,0.819993019,"Turkish"
"6323","TT37","F",23,63.75,2,"Baseline","gerçek yıl",5.57,5.88,6.45,0,0,0,9,1,0.870074034,"Turkish"
"6324","TT37","F",23,63.75,1,"Baseline","hazır süre",5.15,5.65,5.89,0,2.7,0,9,1,1.920711041,"Turkish"
"6325","TT37","F",23,63.75,2,"Baseline","egemen kız",4.93,5.54,5.74,0,0,0,9,1,1.153924942,"Turkish"
"6326","TT37","F",23,63.75,2,"Baseline","karanlık bakım",5,4.52,5.54,0,0,0,13,1,1.188058853,"Turkish"
"6327","TT37","F",23,63.75,1,"Baseline","Kültürel yanıt",5.2,4.99,5.26,0,0,0,13,1,1.704741001,"Turkish"
"6328","TT37","F",23,63.75,1,"Baseline","boş ceza",5.25,5.03,5.38,0,0,0,7,1,1.103583097,"Turkish"
"6329","TT37","F",23,63.75,1,"Baseline","emin meslek",5.01,5.03,5.32,0,0,0,11,1,1.353418112,"Turkish"
"6330","TT37","F",23,63.75,2,"Baseline","çağdaş faiz",5.03,5,5.2,0,0,0,10,1,1.637435198,"Turkish"
"6331","TT37","F",23,63.75,2,"Baseline","zor şarap",5.46,4.59,4.81,0,0,0,10,1,1.021008015,"Turkish"
"6332","TT37","F",23,63.75,2,"Baseline","temel kadın",5.66,5.79,6.17,0,0,0,10,1,1.017625093,"Turkish"
"6333","TT37","F",23,63.75,1,"Baseline","sıcak dünya",5.21,5.78,6.21,0,0,0,8,1,1.567642927,"Turkish"
"6334","TT37","F",23,63.75,1,"Baseline","kesin çocuk",5.17,5.67,6.23,0,0,0,10,1,0.836195946,"Turkish"
"6335","TT37","F",23,63.75,1,"Baseline","bağlı karar",5.58,5.58,5.93,0,3.39,0,9,1,1.685624838,"Turkish"
"6336","TT37","F",23,63.75,1,"Baseline","temiz haber",4.87,5.34,5.72,0,0,0,10,1,1.1865201,"Turkish"
"6337","TT37","F",23,63.75,1,"Baseline","doğru hayat",5.96,5.35,6.03,0,3.63,0,10,1,1.683990002,"Turkish"
"6338","TT37","F",23,63.75,1,"Baseline","büyük işçi",6.24,5.25,5.51,0,3.55,0,9,1,1.953976154,"Turkish"
"6339","TT37","F",23,63.75,1,"Baseline","mutlu vergi",5.24,5.27,5.49,0,0,0,10,1,0.836066008,"Turkish"
"6340","TT37","F",23,63.75,2,"Baseline","yavaş görev",5.35,5.24,5.74,0,0,0,10,1,0.90144515,"Turkish"
"6341","TT37","F",23,63.75,2,"Baseline","rahat destek",5.14,5.2,5.45,0,0,0,11,1,1.587095976,"Turkish"
"6342","TT37","F",23,63.75,1,"Baseline","geniş hukuk",5.43,5.21,5.5,0,2.7,0,10,1,1.554178953,"Turkish"
"6343","TT37","F",23,63.75,2,"Baseline","yeşil konu",5.11,5.33,6.32,0,0,0,9,1,0.90393281,"Turkish"
"6344","TT37","F",23,63.75,1,"Baseline","koca düşünce",4.98,5.19,5.6,0,0,0,11,1,1.036354065,"Turkish"
"6345","TT37","F",23,63.75,2,"Baseline","eski iletişim",5.74,5.2,5.34,0,2.77,0,12,1,1.037081003,"Turkish"
"6346","TT37","F",23,63.75,2,"Baseline","yasal öğrenci",5,5.1,5.71,0,0,0,12,1,1.703170061,"Turkish"
"6347","TT37","F",23,63.75,2,"Baseline","uzak üretim",5.27,5.42,5.7,0,0,0,10,1,1.904531002,"Turkish"
"6348","TT37","F",23,63.75,1,"Baseline","geleneksel göz",5.08,5.49,5.11,0,0,0,13,1,1.369698048,"Turkish"
"6349","TT37","F",23,63.75,1,"Baseline","hafif ülke",5,5.42,6.24,0,0,0,9,1,1.270893097,"Turkish"
"6350","TT37","F",23,63.75,1,"Baseline","basit hafta",5.08,5.34,5.53,0,0,0,10,1,0.987717152,"Turkish"
"6351","TT37","F",23,63.75,1,"Baseline","merkez yemek",5.2,5.27,5.54,0,0,0,10,1,0.85232687,"Turkish"
"6352","TT37","F",23,63.75,2,"Baseline","ince sonuç",5.22,5.29,6.04,0,0,0,9,1,1.019523859,"Turkish"
"6353","TT38","F",22,60,2,"High_freq","genç adam",5.61,5.69,6.02,4.22,4.44,7.35,8,1,0.722826958,"Turkish"
"6354","TT38","F",22,60,1,"High_freq","sivil toplum",5.09,5.36,5.91,4.67,4.79,10.01,11,1,0.637117863,"Turkish"
"6355","TT38","F",22,60,1,"High_freq","ertesi gün",4.99,6.03,6.39,4.77,4.86,8.19,9,1,0.619693995,"Turkish"
"6356","TT38","F",22,60,1,"High_freq","milli eğitim",5.45,5.7,5.9,4.61,4.65,8.66,11,1,0.754389048,"Turkish"
"6357","TT38","F",22,60,2,"High_freq","batı avrupa",5.32,5.57,5.57,4.12,4.12,7.49,10,1,0.720634222,"Turkish"
"6358","TT38","F",22,60,1,"High_freq","soğuk savaş",5.13,5.36,5.71,4.13,4.15,8.18,10,1,0.653972864,"Turkish"
"6359","TT38","F",22,60,1,"High_freq","yerel yönetim",5.23,5.38,5.79,4.16,4.75,8.21,12,1,1.003440142,"Turkish"
"6360","TT38","F",22,60,2,"High_freq","bilimsel araştırma",5.08,5.29,5.45,3.72,3.72,7.04,17,1,0.620680094,"Turkish"
"6361","TT38","F",22,60,2,"High_freq","uzun dönem",5.84,5.21,6.03,3.99,4.42,7.58,9,1,0.753237009,"Turkish"
"6362","TT38","F",22,60,1,"High_freq","dış ticaret",5.52,5.25,5.44,4.59,4.75,9.83,10,1,0.820173979,"Turkish"
"6363","TT38","F",22,60,2,"High_freq","erken seçim",5.11,5.18,5.64,3.64,4.07,7.12,10,1,0.635946989,"Turkish"
"6364","TT38","F",22,60,1,"High_freq","orta sınıf",5.42,5.15,5.61,3.87,4.19,7.78,9,1,0.637210846,"Turkish"
"6365","TT38","F",22,60,1,"High_freq","kimyasal madde",4.76,5.16,5.75,3.56,4.07,7.01,13,1,0.935055971,"Turkish"
"6366","TT38","F",22,60,1,"High_freq","genel başkan",5.86,5.16,5.75,4.43,4.88,9.12,11,1,0.620419979,"Turkish"
"6367","TT38","F",22,60,2,"High_freq","yakın ilişki",5.58,5.17,5.94,3.84,4.3,7,11,1,0.717440128,"Turkish"
"6368","TT38","F",22,60,1,"High_freq","yabancı sermaye",5.48,5.24,5.42,4.25,4.42,8.75,14,1,0.903120995,"Turkish"
"6369","TT38","F",22,60,2,"High_freq","sosyal güvenlik",5.67,5.29,5.43,4.65,4.7,9.82,14,1,0.669198036,"Turkish"
"6370","TT38","F",22,60,2,"High_freq","geçen yıl",5.62,5.88,6.45,4.66,4.89,8.21,8,1,0.754417896,"Turkish"
"6371","TT38","F",22,60,2,"High_freq","kısa süre",5.62,5.65,5.89,4.81,5.09,9.41,8,1,0.686762094,"Turkish"
"6372","TT38","F",22,60,2,"High_freq","Küçük kız",5.85,5.54,5.74,4.25,4.52,7.7,8,1,0.853475094,"Turkish"
"6373","TT38","F",22,60,2,"High_freq","yoğun bakım",5.21,4.52,5.54,3.46,3.78,8.03,10,1,0.686619043,"Turkish"
"6374","TT38","F",22,60,2,"High_freq","olumlu yanıt",5.21,4.99,5.26,3.59,3.63,7.42,11,1,0.719568014,"Turkish"
"6375","TT38","F",22,60,1,"High_freq","ağır ceza",5.42,5.03,5.38,3.89,4.2,8.11,8,1,0.701080084,"Turkish"
"6376","TT38","F",22,60,1,"High_freq","serbest meslek",5.17,5.03,5.32,3.57,3.63,7.27,13,1,0.66992712,"Turkish"
"6377","TT38","F",22,60,2,"High_freq","yüksek faiz",5.79,5,5.2,3.73,4.03,7.16,10,1,0.753448009,"Turkish"
"6378","TT38","F",22,60,1,"High_freq","kırmızı şarap",5.15,4.59,4.81,3.36,3.53,7.66,12,1,0.770458221,"Turkish"
"6379","TT38","F",22,60,1,"Low_freq","güçlü kadın",5.33,5.79,6.17,3.16,3.56,3.6,10,1,0.619946957,"Turkish"
"6380","TT38","F",22,60,1,"Low_freq","küresel dünya",4.87,5.78,6.21,3.07,3.47,3.38,12,1,0.753708124,"Turkish"
"6381","TT38","F",22,60,1,"Low_freq","yalnız çocuk",5.46,5.67,6.23,3.49,3.71,3.57,11,1,0.786904097,"Turkish"
"6382","TT38","F",22,60,2,"Low_freq","çabuk karar",4.96,5.58,5.93,3.06,3.2,3.98,10,1,0.719134092,"Turkish"
"6383","TT38","F",22,60,1,"Low_freq","kötü durum",5.46,5.51,6.09,3.2,4.06,4.5,9,1,0.820820808,"Turkish"
"6384","TT38","F",22,60,2,"Low_freq","acı haber",5.16,5.34,5.72,2.85,3.3,3.98,8,1,0.701670885,"Turkish"
"6385","TT38","F",22,60,2,"Low_freq","siyasi hayat",5.45,5.35,6.03,2.75,3.83,3.52,11,1,2.487603903,"Turkish"
"6386","TT38","F",22,60,1,"Low_freq","görsel sanat",4.51,5.31,5.59,2.51,3.31,3.1,11,1,0.820131063,"Turkish"
"6387","TT38","F",22,60,2,"Low_freq","nitelikli işçi",4.53,5.25,5.51,2.69,2.81,3.87,13,1,0.769630909,"Turkish"
"6388","TT38","F",22,60,1,"Low_freq","haksız vergi",4.62,5.27,5.49,4.14,2.9,3.64,11,1,0.817926884,"Turkish"
"6389","TT38","F",22,60,2,"Low_freq","sürekli görev",5.5,5.24,5.74,2.77,3.17,3.8,12,1,0.970558882,"Turkish"
"6390","TT38","F",22,60,2,"Low_freq","askeri destek",5.31,5.2,5.45,2.78,3.13,4.09,12,1,1.071326017,"Turkish"
"6391","TT38","F",22,60,2,"Low_freq","kalın kitap",4.79,5.3,5.87,2.69,3.23,3.66,10,1,0.650712013,"Turkish"
"6392","TT38","F",22,60,2,"Low_freq","yanlış tercih",5.38,5.23,5.39,2.56,2.95,3.26,12,1,0.935913086,"Turkish"
"6393","TT38","F",22,60,2,"Low_freq","ulusal hukuk",5.35,5.21,5.5,2.89,3.35,4.4,11,1,1.236378193,"Turkish"
"6394","TT38","F",22,60,1,"Low_freq","belirli konu",5.23,5.33,6.32,2.74,3.64,3.61,11,1,1.084228039,"Turkish"
"6395","TT38","F",22,60,1,"Low_freq","farklı düşünce",5.79,5.19,5.6,3.04,3.6,4.5,13,1,0.903790951,"Turkish"
"6396","TT38","F",22,60,2,"Low_freq","kolay iletisim",5.4,5.2,5.34,2.75,2.85,3.94,13,1,1.704496861,"Turkish"
"6397","TT38","F",22,60,1,"Low_freq","ilgili öğrenci",5.92,5.1,5.71,2.88,3.84,3.97,13,1,1.070239067,"Turkish"
"6398","TT38","F",22,60,2,"Low_freq","fazla üretim",5.88,5.42,5.7,3.21,3.55,4.5,11,1,1.604312897,"Turkish"
"6399","TT38","F",22,60,2,"Low_freq","güzel göz",5.84,5.49,5.11,2.97,3.95,3.59,8,1,0.817362785,"Turkish"
"6400","TT38","F",22,60,1,"Low_freq","benzer ülke",5.33,5.42,6.24,2.69,3.69,3.17,10,1,0.870052099,"Turkish"
"6401","TT38","F",22,60,2,"Low_freq","tüm hafta",5.88,5.34,5.53,2.94,3.15,3.78,8,1,0.78758502,"Turkish"
"6402","TT38","F",22,60,2,"Low_freq","özel örnek",5.89,5.32,5.67,2.88,3.17,3.61,9,1,1.08820796,"Turkish"
"6403","TT38","F",22,60,2,"Low_freq","ana yemek",5.47,5.27,5.54,3.737987326,2.87,4.49,8,1,0.653060913,"Turkish"
"6404","TT38","F",22,60,2,"Low_freq","ortak sonuç",5.43,5.29,6.04,2.74,3.41,3.64,10,1,0.80366993,"Turkish"
"6405","TT38","F",22,60,1,"Baseline","kuzey adam",5.09,5.69,6.02,0,0,0,9,1,0.820615053,"Turkish"
"6406","TT38","F",22,60,2,"Baseline","kara eğitim",5.22,5.7,5.9,0,0,0,10,1,0.820780039,"Turkish"
"6407","TT38","F",22,60,1,"Baseline","mümkün avrupa",5.56,5.57,5.57,0,2.88,0,12,1,1.201362133,"Turkish"
"6408","TT38","F",22,60,2,"Baseline","uygun savaş",5.64,5.36,5.71,0,0,0,10,1,0.836909056,"Turkish"
"6409","TT38","F",22,60,2,"Baseline","hoş yönetim",5.09,5.38,5.79,0,0,0,10,1,0.769227028,"Turkish"
"6410","TT38","F",22,60,1,"Baseline","canlı araştırma",5.06,5.29,5.45,0,0,0,14,1,1.26888299,"Turkish"
"6411","TT38","F",22,60,2,"Baseline","yaşlı madde",5.18,5.16,5.75,0,0,0,10,1,1.035687208,"Turkish"
"6412","TT38","F",22,60,1,"Baseline","beyaz ilişki",5.34,5.17,5.94,0,0,0,11,1,1.003614903,"Turkish"
"6413","TT38","F",22,60,1,"Baseline","gerçek yıl",5.57,5.88,6.45,0,0,0,9,1,0.8190341,"Turkish"
"6414","TT38","F",22,60,1,"Baseline","hazır süre",5.15,5.65,5.89,0,2.7,0,9,1,1.102990866,"Turkish"
"6415","TT38","F",22,60,1,"Baseline","karanlık bakım",5,4.52,5.54,0,0,0,13,1,1.13654089,"Turkish"
"6416","TT38","F",22,60,2,"Baseline","boş ceza",5.25,5.03,5.38,0,0,0,7,1,0.886301994,"Turkish"
"6417","TT38","F",22,60,2,"Baseline","emin meslek",5.01,5.03,5.32,0,0,0,11,1,1.118194103,"Turkish"
"6418","TT38","F",22,60,2,"Baseline","zor şarap",5.46,4.59,4.81,0,0,0,10,1,1.020128012,"Turkish"
"6419","TT38","F",22,60,2,"Baseline","temel kadın",5.66,5.79,6.17,0,0,0,10,1,1.053732157,"Turkish"
"6420","TT38","F",22,60,2,"Baseline","sıcak dünya",5.21,5.78,6.21,0,0,0,8,1,1.270689964,"Turkish"
"6421","TT38","F",22,60,2,"Baseline","kesin çocuk",5.17,5.67,6.23,0,0,0,10,1,0.953026056,"Turkish"
"6422","TT38","F",22,60,1,"Baseline","temiz haber",4.87,5.34,5.72,0,0,0,10,1,1.318171978,"Turkish"
"6423","TT38","F",22,60,2,"Baseline","sert sanat",5.04,5.31,5.59,0,0,0,9,1,1.137454033,"Turkish"
"6424","TT38","F",22,60,1,"Baseline","büyük işçi",6.24,5.25,5.51,0,3.55,0,9,1,1.051347017,"Turkish"
"6425","TT38","F",22,60,2,"Baseline","mutlu vergi",5.24,5.27,5.49,0,0,0,10,1,1.520940065,"Turkish"
"6426","TT38","F",22,60,1,"Baseline","yavaş görev",5.35,5.24,5.74,0,0,0,10,1,0.786946058,"Turkish"
"6427","TT38","F",22,60,1,"Baseline","rahat destek",5.14,5.2,5.45,0,0,0,11,1,1.102602005,"Turkish"
"6428","TT38","F",22,60,1,"Baseline","doğal kitap",5.42,5.3,5.87,0,0,0,10,1,1.102633953,"Turkish"
"6429","TT38","F",22,60,1,"Baseline","tam tercih",5.82,5.23,5.39,0,0,0,11,1,2.519844055,"Turkish"
"6430","TT38","F",22,60,1,"Baseline","geniş hukuk",5.43,5.21,5.5,0,2.7,0,10,1,1.052721977,"Turkish"
"6431","TT38","F",22,60,2,"Baseline","yeşil konu",5.11,5.33,6.32,0,0,0,9,1,1.153836966,"Turkish"
"6432","TT38","F",22,60,2,"Baseline","koca düşünce",4.98,5.19,5.6,0,0,0,11,1,2.623414993,"Turkish"
"6433","TT38","F",22,60,2,"Baseline","yasal öğrenci",5,5.1,5.71,0,0,0,12,1,2.653613091,"Turkish"
"6434","TT38","F",22,60,1,"Baseline","uzak üretim",5.27,5.42,5.7,0,0,0,10,1,1.636184931,"Turkish"
"6435","TT38","F",22,60,2,"Baseline","hafif ülke",5,5.42,6.24,0,0,0,9,1,0.750946045,"Turkish"
"6436","TT38","F",22,60,1,"Baseline","basit hafta",5.08,5.34,5.53,0,0,0,10,1,1.237843037,"Turkish"
"6437","TT38","F",22,60,1,"Baseline","merkez yemek",5.2,5.27,5.54,0,0,0,10,1,1.62076211,"Turkish"
"6438","TT38","F",22,60,1,"Baseline","ince sonuç",5.22,5.29,6.04,0,0,0,9,1,1.40576601,"Turkish"
"6439","TT39","F",22,57.5,1,"High_freq","genç adam",5.61,5.69,6.02,4.22,4.44,7.35,8,1,0.803826809,"Turkish"
"6440","TT39","F",22,57.5,1,"High_freq","sivil toplum",5.09,5.36,5.91,4.67,4.79,10.01,11,1,0.586582184,"Turkish"
"6441","TT39","F",22,57.5,1,"High_freq","ertesi gün",4.99,6.03,6.39,4.77,4.86,8.19,9,1,0.801172018,"Turkish"
"6442","TT39","F",22,57.5,1,"High_freq","milli eğitim",5.45,5.7,5.9,4.61,4.65,8.66,11,1,0.719832182,"Turkish"
"6443","TT39","F",22,57.5,2,"High_freq","batı avrupa",5.32,5.57,5.57,4.12,4.12,7.49,10,1,0.653158188,"Turkish"
"6444","TT39","F",22,57.5,1,"High_freq","soğuk savaş",5.13,5.36,5.71,4.13,4.15,8.18,10,1,0.617054939,"Turkish"
"6445","TT39","F",22,57.5,1,"High_freq","yerel yönetim",5.23,5.38,5.79,4.16,4.75,8.21,12,1,0.767961025,"Turkish"
"6446","TT39","F",22,57.5,1,"High_freq","bilimsel araştırma",5.08,5.29,5.45,3.72,3.72,7.04,17,1,0.76948905,"Turkish"
"6447","TT39","F",22,57.5,2,"High_freq","uzun dönem",5.84,5.21,6.03,3.99,4.42,7.58,9,1,0.819688797,"Turkish"
"6448","TT39","F",22,57.5,2,"High_freq","dış ticaret",5.52,5.25,5.44,4.59,4.75,9.83,10,1,0.601146936,"Turkish"
"6449","TT39","F",22,57.5,1,"High_freq","erken seçim",5.11,5.18,5.64,3.64,4.07,7.12,10,1,0.636767864,"Turkish"
"6450","TT39","F",22,57.5,2,"High_freq","orta sınıf",5.42,5.15,5.61,3.87,4.19,7.78,9,1,0.888553858,"Turkish"
"6451","TT39","F",22,57.5,1,"High_freq","kimyasal madde",4.76,5.16,5.75,3.56,4.07,7.01,13,1,0.703917027,"Turkish"
"6452","TT39","F",22,57.5,1,"High_freq","genel başkan",5.86,5.16,5.75,4.43,4.88,9.12,11,1,0.870987177,"Turkish"
"6453","TT39","F",22,57.5,1,"High_freq","yakın ilişki",5.58,5.17,5.94,3.84,4.3,7,11,1,0.870433807,"Turkish"
"6454","TT39","F",22,57.5,2,"High_freq","yabancı sermaye",5.48,5.24,5.42,4.25,4.42,8.75,14,1,0.854264021,"Turkish"
"6455","TT39","F",22,57.5,1,"High_freq","sosyal güvenlik",5.67,5.29,5.43,4.65,4.7,9.82,14,1,0.551500082,"Turkish"
"6456","TT39","F",22,57.5,1,"High_freq","geçen yıl",5.62,5.88,6.45,4.66,4.89,8.21,8,1,1.303133965,"Turkish"
"6457","TT39","F",22,57.5,1,"High_freq","kısa süre",5.62,5.65,5.89,4.81,5.09,9.41,8,1,0.854068995,"Turkish"
"6458","TT39","F",22,57.5,2,"High_freq","Küçük kız",5.85,5.54,5.74,4.25,4.52,7.7,8,1,0.820402145,"Turkish"
"6459","TT39","F",22,57.5,1,"High_freq","yoğun bakım",5.21,4.52,5.54,3.46,3.78,8.03,10,1,0.737070084,"Turkish"
"6460","TT39","F",22,57.5,2,"High_freq","olumlu yanıt",5.21,4.99,5.26,3.59,3.63,7.42,11,1,0.869971037,"Turkish"
"6461","TT39","F",22,57.5,2,"High_freq","ağır ceza",5.42,5.03,5.38,3.89,4.2,8.11,8,1,0.7035079,"Turkish"
"6462","TT39","F",22,57.5,2,"High_freq","serbest meslek",5.17,5.03,5.32,3.57,3.63,7.27,13,1,0.638647079,"Turkish"
"6463","TT39","F",22,57.5,1,"High_freq","yüksek faiz",5.79,5,5.2,3.73,4.03,7.16,10,1,0.887429953,"Turkish"
"6464","TT39","F",22,57.5,2,"High_freq","kırmızı şarap",5.15,4.59,4.81,3.36,3.53,7.66,12,1,1.150521994,"Turkish"
"6465","TT39","F",22,57.5,1,"Low_freq","güçlü kadın",5.33,5.79,6.17,3.16,3.56,3.6,10,1,0.867218971,"Turkish"
"6466","TT39","F",22,57.5,1,"Low_freq","küresel dünya",4.87,5.78,6.21,3.07,3.47,3.38,12,1,1.053906918,"Turkish"
"6467","TT39","F",22,57.5,2,"Low_freq","yalnız çocuk",5.46,5.67,6.23,3.49,3.71,3.57,11,1,0.620173931,"Turkish"
"6468","TT39","F",22,57.5,1,"Low_freq","çabuk karar",4.96,5.58,5.93,3.06,3.2,3.98,10,1,1.319653034,"Turkish"
